link_index,pokemon1_name,pokemon2_name,pokemon1_move,pokemon2_move,pokemon1_move_weight,pokemon2_move_weight,edge_weight,pokemon1_move_TTK,pokemon2_move_TTK,edge_TTK
7286,dugtrio,poliwag,earthquake,liquidation,1.167420814479638,1.037914691943128,0.12950612253651017,1,1.0,0
7287,dugtrio,abra,foul-play,energy-ball,3.005235602094241,1.014218009478673,1.991017592615568,1,1.0,0
7288,dugtrio,kadabra,foul-play,energy-ball,1.7918552036199096,1.1374407582938388,0.6544144453260707,1,1.0,0
7289,dugtrio,tentacool,earthquake,liquidation,2.565610859728507,0.8815165876777251,1.6840942720507819,1,2.0,1
7290,dugtrio,geodude,earth-power,earthquake,1.4796380090497738,0.8720379146919431,0.6076000943578307,1,2.0,1
7291,dugtrio,ponyta,earthquake,flare-blitz,1.7053941908713692,0.9141469194312796,0.7912472714400897,1,2.0,1
7292,dugtrio,rapidash,earthquake,flare-blitz,1.2619926199261993,1.044739336492891,0.2172532834333083,1,1.0,0
7293,dugtrio,magnemite,earthquake,steel-beam,3.581151832460733,0.7325829383886256,2.8485688940721072,1,2.0,1
7294,dugtrio,magneton,earthquake,steel-beam,2.215767634854772,0.8925355450236968,1.323232089831075,1,2.0,1
7295,dugtrio,doduo,rock-slide,return,1.1829383886255924,0.9289099526066351,0.2540284360189573,1,2.0,1
7296,dugtrio,grimer,earthquake,ice-punch,1.4651162790697674,0.8720379146919431,0.5930783643778242,1,2.0,1
7297,dugtrio,gastly,earthquake,giga-drain,3.1044776119402986,1.2227488151658767,1.8817287967744218,1,1.0,0
7298,dugtrio,haunter,earthquake,giga-drain,2.064935064935065,1.3791469194312795,0.6857881455037855,1,1.0,0
7299,dugtrio,onix,earth-power,earthquake,1.180094786729858,0.5592417061611374,0.6208530805687205,1,2.0,1
7300,dugtrio,drowzee,foul-play,ice-punch,1.157088122605364,0.5971563981042654,0.5599317245010986,1,2.0,1
7301,dugtrio,voltorb,earthquake,return,1.995475113122172,0.2938388625592417,1.7016362505629303,1,4.0,3
7302,dugtrio,electrode,earthquake,return,1.3103448275862069,0.41232227488151657,0.8980225527046903,1,3.0,2
7303,dugtrio,koffing,earthquake,return,1.2081447963800904,0.5023696682464455,0.705775128133645,1,2.0,1
7304,dugtrio,weezing,earthquake,return,0.8081180811808119,0.6540284360189573,0.15408964516185453,2,2.0,0
7305,dugtrio,rhyhorn,earth-power,earthquake,1.0863787375415281,0.9146919431279621,0.17168679441356605,1,2.0,1
7306,dugtrio,chansey,earthquake,ice-beam,1.0109204368174727,0.44549763033175355,0.5654228064857192,1,3.0,2
7307,dugtrio,scyther,rock-slide,x-scissor,1.1399288256227758,0.909952606635071,0.2299762189877047,1,2.0,1
7308,dugtrio,electabuzz,earthquake,ice-punch,1.4833948339483394,0.9004739336492891,0.5829209002990503,1,2.0,1
7309,dugtrio,magmar,earthquake,flare-blitz,1.4833948339483394,1.0012085308056873,0.4821863031426521,1,1.0,0
7310,dugtrio,magikarp,earthquake,hydro-pump,1.132596685082873,0.3071090047393365,0.8254876803435365,1,4.0,3
7311,dugtrio,ditto,earthquake,,0.9620253164556962,,0.9620253164556962,2,,-2
7312,dugtrio,jolteon,earthquake,last-resort,1.4280442804428044,0.6872037914691943,0.7408404889736101,1,2.0,1
7313,dugtrio,flareon,earthquake,flare-blitz,1.4280442804428044,1.3098815165876776,0.1181627638551268,1,1.0,0
7314,dugtrio,dratini,earthquake,waterfall,1.0672645739910314,0.7867298578199052,0.28053471617112613,1,2.0,1
7315,meowth,charmander,last-resort,overheat,0.8401826484018264,0.8036199095022626,0.03656273889956385,2,2.0,0
7316,meowth,caterpie,last-resort,bug-bite,0.9134199134199135,0.3167420814479638,0.5966778319719497,2,4.0,2
7317,meowth,metapod,power-gem,bug-bite,0.7634854771784232,0.2579185520361991,0.5055669251422241,2,4.0,2
7318,meowth,weedle,last-resort,bug-bite,1.0588235294117647,0.35294117647058826,0.7058823529411764,1,3.0,2
7319,meowth,kakuna,power-gem,bug-bite,0.7965367965367965,0.2850678733031674,0.5114689232336291,2,4.0,2
7320,meowth,pidgey,last-resort,return,0.8733031674208145,0.6968325791855203,0.17647058823529416,2,2.0,0
7321,meowth,spearow,last-resort,return,1.0588235294117647,0.8687782805429864,0.19004524886877827,1,2.0,1
7322,meowth,ekans,last-resort,leech-life,0.8578199052132701,0.6787330316742082,0.17908687353906194,2,2.0,0
7323,meowth,pikachu,last-resort,brick-break,0.9146919431279621,0.7963800904977375,0.11831185263022459,2,2.0,0
7324,meowth,nidoran-f,last-resort,double-kick,0.6374501992031872,0.579185520361991,0.05826467884119624,2,2.0,0
7325,meowth,nidoran-m,last-resort,double-kick,0.8283261802575107,0.669683257918552,0.15864292233895871,2,2.0,0
7326,meowth,vulpix,last-resort,overheat,0.8894009216589862,0.7058823529411765,0.1835185687178097,2,2.0,0
7327,meowth,zubat,last-resort,brave-bird,0.9547511312217195,0.6838687782805429,0.2708823529411766,2,2.0,0
7328,meowth,diglett,last-resort,earthquake,1.6211180124223603,0.7918552036199095,0.8292628088024508,1,2.0,1
7329,meowth,poliwag,last-resort,wake-up-slap,0.8733031674208145,0.6968325791855203,0.17647058823529416,2,2.0,0
7330,meowth,abra,last-resort,psychic,1.774869109947644,1.0995475113122173,0.6753215986354266,1,1.0,0
7331,meowth,tentacool,last-resort,sludge-wave,0.9547511312217195,0.6425339366515838,0.31221719457013575,2,2.0,0
7332,meowth,shellder,thunderbolt,liquidation,1.0248756218905473,0.7647058823529411,0.26016973953760614,1,2.0,1
7333,meowth,onix,bubble-beam,body-press,0.985781990521327,0.7330316742081447,0.25275031631318223,2,2.0,0
7334,meowth,voltorb,last-resort,thunderbolt,0.746606334841629,0.6561085972850679,0.0904977375565611,2,2.0,0
7335,meowth,chansey,last-resort,hyper-voice,0.7581903276131046,0.4796380090497738,0.2785523185633308,2,3.0,1
7336,meowth,horsea,thunderbolt,surf,1.0248756218905473,0.7873303167420814,0.23754530514846584,1,2.0,1
7337,meowth,magikarp,thunderbolt,hydro-pump,1.292817679558011,0.21990950226244343,1.0729081772955675,1,5.0,4
7338,meowth,ditto,last-resort,,0.7215189873417721,,0.7215189873417721,2,,-2
7339,meowth,dratini,last-resort,outrage,0.7982062780269058,0.744343891402715,0.05386238662419085,2,2.0,0
7340,persian,bulbasaur,last-resort,giga-drain,1.0129870129870129,0.5369003690036901,0.4760866439833228,1,2.0,1
7341,persian,ivysaur,last-resort,giga-drain,0.7394636015325671,0.6309963099630996,0.10846729156946744,2,2.0,0
7342,persian,charmander,last-resort,overheat,1.1689497716894977,0.4605166051660517,0.708433166523446,1,3.0,2
7343,persian,charmeleon,last-resort,overheat,0.8054474708171206,0.5756457564575646,0.2298017143595561,2,2.0,0
7344,persian,charizard,power-gem,overheat,0.7542087542087542,0.7468634686346863,0.0073452855740678835,2,2.0,0
7345,persian,squirtle,last-resort,water-spout,0.8253275109170306,0.5793357933579336,0.245991717559097,2,2.0,0
7346,persian,caterpie,power-gem,bug-bite,1.2813852813852813,0.18081180811808117,1.1005734732672001,1,6.0,5
7347,persian,metapod,power-gem,bug-bite,1.0871369294605808,0.14391143911439114,0.9432254903461896,1,7.0,6
7348,persian,butterfree,power-gem,bug-buzz,0.8888888888888888,0.5535055350553506,0.33538335383353823,2,2.0,0
7349,persian,weedle,last-resort,bug-bite,1.4705882352941178,0.1992619926199262,1.2713262426741916,1,6.0,5
7350,persian,kakuna,power-gem,bug-bite,1.1341991341991342,0.15867158671586715,0.9755275474832671,1,7.0,6
7351,persian,beedrill,last-resort,brick-break,0.996309963099631,0.6568265682656826,0.3394833948339484,2,2.0,0
7352,persian,pidgey,last-resort,return,1.2217194570135748,0.39114391143911437,0.8305755455744603,1,3.0,2
7353,persian,pidgeotto,last-resort,return,0.8014981273408239,0.4797047970479705,0.32179333029285345,2,3.0,1
7354,persian,rattata,last-resort,last-resort,1.4676616915422886,0.6236162361623616,0.844045455379927,1,2.0,1
7355,persian,spearow,last-resort,return,1.4705882352941178,0.4797047970479705,0.9908834382461473,1,3.0,2
7356,persian,fearow,last-resort,return,0.6974169741697417,0.6642066420664207,0.03321033210332103,2,2.0,0
7357,persian,ekans,last-resort,leech-life,1.1943127962085307,0.38191881918819187,0.8123939770203388,1,3.0,2
7358,persian,arbok,last-resort,leech-life,0.6896551724137931,0.5479704797047971,0.14168469270899609,2,2.0,0
7359,persian,pikachu,last-resort,volt-tackle,1.2796208530805686,0.443690036900369,0.8359308161801996,1,3.0,2
7360,persian,raichu,last-resort,brick-break,0.8199233716475096,0.6568265682656826,0.16309680338182697,2,2.0,0
7361,persian,sandshrew,hyper-voice,brick-break,0.8215767634854771,0.5682656826568265,0.2533110808286506,2,2.0,0
7362,persian,nidoran-f,last-resort,double-kick,0.8884462151394422,0.33948339483394835,0.5489628203054939,2,3.0,1
7363,persian,nidorina,last-resort,double-kick,0.6548042704626335,0.3985239852398524,0.25628028522278107,2,3.0,1
7364,persian,nidoran-m,last-resort,double-kick,1.1587982832618027,0.3837638376383764,0.7750344456234263,1,3.0,2
7365,persian,nidorino,last-resort,double-kick,0.7908745247148289,0.4575645756457565,0.3333099490690724,2,3.0,1
7366,persian,clefairy,last-resort,drain-punch,0.8434163701067615,0.5756457564575646,0.26777061364919696,2,2.0,0
7367,persian,vulpix,last-resort,overheat,1.2442396313364055,0.40147601476014766,0.8427636165762578,1,3.0,2
7368,persian,ninetales,last-resort,overheat,0.5888501742160279,0.5845018450184502,0.004348329197577772,2,2.0,0
7369,persian,jigglypuff,last-resort,drain-punch,1.1078167115902966,0.5756457564575646,0.532170955132732,1,2.0,1
7370,persian,zubat,last-resort,brave-bird,1.334841628959276,0.3820664206642066,0.9527752082950693,1,3.0,2
7371,persian,golbat,last-resort,brave-bird,0.6116838487972509,0.5915867158671586,0.0200971329300923,2,2.0,0
7372,persian,oddish,last-resort,giga-drain,0.9264069264069265,0.5977859778597786,0.32862094854714785,2,2.0,0
7373,persian,paras,aerial-ace,leech-life,1.1753554502369667,0.6365313653136532,0.5388240849233136,1,2.0,1
7374,persian,venonat,last-resort,leech-life,0.8850574712643678,0.5313653136531366,0.3536921576112313,2,2.0,0
7375,persian,venomoth,last-resort,leech-life,0.7153024911032029,0.6033210332103321,0.11198145789287073,2,2.0,0
7376,persian,diglett,last-resort,earthquake,2.2546583850931676,0.44280442804428044,1.8118539570488872,1,3.0,2
7377,persian,dugtrio,last-resort,earthquake,1.09478672985782,0.7121771217712177,0.38260960808660227,1,2.0,1
7378,persian,meowth,last-resort,last-resort,1.334841628959276,0.5313653136531366,0.8034763153061394,1,2.0,1
7379,persian,psyduck,last-resort,brick-break,0.983402489626556,0.4280442804428044,0.5553582091837516,2,3.0,1
7380,persian,growlithe,last-resort,close-combat,0.9920318725099602,0.8487084870848709,0.14332338542508927,2,2.0,0
7381,persian,poliwag,last-resort,wake-up-slap,1.2217194570135748,0.39114391143911437,0.8305755455744603,1,3.0,2
7382,persian,poliwhirl,last-resort,brick-break,0.6974169741697417,0.5092250922509225,0.1881918819188192,2,2.0,0
7383,persian,abra,last-resort,psychic,2.4712041884816753,0.6309963099630996,1.8402078785185756,1,2.0,1
7384,persian,kadabra,last-resort,future-sight,1.4705882352941178,0.7468634686346863,0.7237247666594314,1,2.0,1
7385,persian,alakazam,last-resort,future-sight,0.9920318725099602,0.8265682656826568,0.16546360682730332,2,2.0,0
7386,persian,bellsprout,last-resort,giga-drain,1.2240663900414939,0.5645756457564576,0.6594907442850363,1,2.0,1
7387,persian,weepinbell,last-resort,giga-drain,0.8523985239852399,0.6642066420664207,0.1881918819188192,2,2.0,0
7388,persian,tentacool,last-resort,sludge-wave,1.334841628959276,0.36900369003690037,0.9658379389223756,1,3.0,2
7389,persian,tentacruel,last-resort,sludge-wave,0.627906976744186,0.5313653136531366,0.0965416630910495,2,2.0,0
7390,persian,geodude,bubble-beam,superpower,1.737556561085973,0.9446494464944649,0.792907114591508,1,2.0,1
7391,persian,graveler,bubble-beam,superpower,1.1633466135458168,1.0922509225092252,0.07109569103659164,1,1.0,0
7392,persian,ponyta,last-resort,flare-blitz,0.8879668049792531,0.6223985239852398,0.2655682809940133,2,2.0,0
7393,persian,slowpoke,dark-pulse,liquidation,0.7327102803738318,0.42435424354243545,0.30835603683139634,2,3.0,1
7394,persian,magnemite,dig,steel-beam,0.650261780104712,0.6052583025830258,0.04500347752168621,2,2.0,0
7395,persian,doduo,last-resort,jump-kick,1.180094786729858,0.7253136531365314,0.4547811335933265,1,2.0,1
7396,persian,seel,last-resort,surf,0.7896678966789668,0.3247232472324723,0.46494464944649444,2,4.0,2
7397,persian,dewgong,last-resort,surf,0.4984423676012461,0.45387453874538747,0.04456782885585864,3,3.0,0
7398,persian,shellder,thunderbolt,liquidation,1.462686567164179,0.42435424354243545,1.0383323236217437,1,3.0,2
7399,persian,cloyster,thunderbolt,steel-roller,0.8381742738589212,0.5904059040590406,0.2477683697998806,2,2.0,0
7400,persian,gastly,foul-play,sludge-wave,1.472636815920398,0.6346863468634686,0.8379504690569294,1,2.0,1
7401,persian,haunter,foul-play,sludge-wave,0.9783549783549783,0.7121771217712177,0.2661778565837606,2,2.0,0
7402,persian,onix,bubble-beam,body-press,1.3838862559241707,0.4132841328413284,0.9706021230828423,1,3.0,2
7403,persian,drowzee,last-resort,drain-punch,0.9540229885057471,0.6088560885608856,0.3451668999448615,2,2.0,0
7404,persian,krabby,thunderbolt,superpower,1.462686567164179,1.1808118081180812,0.28187475904609793,1,1.0,0
7405,persian,voltorb,last-resort,thunderbolt,1.0452488687782806,0.3763837638376384,0.6688651049406422,1,3.0,2
7406,persian,electrode,last-resort,thunderbolt,0.6819923371647509,0.5018450184501845,0.18014731871456646,2,2.0,0
7407,persian,exeggcute,u-turn,giga-drain,0.8275862068965517,0.503690036900369,0.32389616999618276,2,2.0,0
7408,persian,cubone,hyper-voice,earthquake,0.5850622406639004,0.4132841328413284,0.17177810782257202,2,3.0,1
7409,persian,lickitung,last-resort,hammer-arm,0.5264797507788161,0.47232472324723246,0.05415502753158369,2,3.0,1
7410,persian,koffing,hyper-voice,belch,0.6832579185520362,0.42509225092250924,0.258165667629527,2,3.0,1
7411,persian,rhyhorn,bubble-beam,superpower,1.2757475083056478,0.996309963099631,0.2794375452060167,1,2.0,1
7412,persian,chansey,last-resort,hyper-voice,1.0546021840873634,0.2767527675276753,0.7778494165596881,1,4.0,3
7413,persian,horsea,thunderbolt,surf,1.462686567164179,0.45387453874538747,1.0088120284187916,1,3.0,2
7414,persian,seadra,thunderbolt,surf,0.8047808764940239,0.5756457564575646,0.2291351200364593,2,2.0,0
7415,persian,goldeen,last-resort,waterfall,0.8701298701298701,0.4132841328413284,0.45684573728854166,2,3.0,1
7416,persian,seaking,last-resort,waterfall,0.627906976744186,0.5313653136531366,0.0965416630910495,2,2.0,0
7417,persian,staryu,last-resort,surf,1.064676616915423,0.45387453874538747,0.6108020781700354,1,3.0,2
7418,persian,mr-mime,last-resort,future-sight,0.8552036199095022,0.6405904059040591,0.2146132140054431,2,2.0,0
7419,persian,jynx,last-resort,future-sight,1.088560885608856,0.7202952029520295,0.36826568265682647,1,2.0,1
7420,persian,electabuzz,last-resort,hammer-arm,0.7675276752767528,0.6494464944649446,0.11808118081180818,2,2.0,0
7421,persian,magmar,last-resort,overheat,0.7675276752767528,0.6937269372693727,0.07380073800738007,2,2.0,0
7422,persian,magikarp,thunderbolt,hydro-pump,1.8453038674033149,0.1261992619926199,1.7191046054106949,1,8.0,7
7423,persian,ditto,last-resort,,1.0,,1.0,1,,-1
7424,persian,eevee,last-resort,last-resort,0.9203187250996016,0.6199261992619927,0.3003925258376089,2,2.0,0
7425,persian,jolteon,last-resort,thunderbolt,0.7416974169741697,0.6531365313653137,0.088560885608856,2,2.0,0
7426,persian,omanyte,seed-bomb,surf,0.985781990521327,0.5535055350553506,0.4322764554659764,2,2.0,0
7427,persian,kabuto,seed-bomb,liquidation,1.1144278606965174,0.5018450184501845,0.612582842246333,1,2.0,1
7428,persian,dratini,last-resort,outrage,1.116591928251121,0.4132841328413284,0.7033077954097926,1,3.0,2
7429,persian,dragonair,last-resort,draco-meteor,0.7186311787072244,0.5166051660516605,0.20202601265556386,2,2.0,0
7430,psyduck,charmander,surf,thunder-punch,1.2876712328767124,0.5643153526970954,0.7233558801796169,1,2.0,1
7431,psyduck,charmeleon,surf,thunder-punch,0.8988326848249028,0.6639004149377593,0.23493226988714344,2,2.0,0
7432,psyduck,squirtle,synchronoise,water-spout,0.45414847161572053,0.3983402489626556,0.055808222653064954,3,3.0,0
7433,psyduck,caterpie,surf,bug-bite,1.0822510822510822,0.23651452282157676,0.8457365594295054,1,5.0,4
7434,psyduck,metapod,surf,electroweb,0.9128630705394191,0.23153526970954358,0.6813278008298755,2,5.0,3
7435,psyduck,weedle,synchronoise,bug-bite,2.009049773755656,0.26141078838174275,1.7476389853739134,1,4.0,3
7436,psyduck,kakuna,synchronoise,electroweb,1.696969696969697,0.23153526970954358,1.4654344272601534,1,5.0,4
7437,psyduck,pidgey,ice-beam,return,1.085972850678733,0.5145228215767634,0.5714500291019695,1,2.0,1
7438,psyduck,pidgeotto,ice-beam,return,0.704119850187266,0.6390041493775933,0.06511570080967266,2,2.0,0
7439,psyduck,rattata,surf,last-resort,0.8955223880597015,0.8257261410788381,0.0697962469808634,2,2.0,0
7440,psyduck,spearow,ice-beam,return,1.1764705882352942,0.6390041493775933,0.5374664388577008,1,2.0,1
7441,psyduck,ekans,synchronoise,giga-drain,1.1184834123222749,0.6846473029045643,0.43383610941771056,1,2.0,1
7442,psyduck,sandshrew,surf,earthquake,1.6431535269709543,0.7468879668049793,0.896265560165975,1,2.0,1
7443,psyduck,nidoran-f,synchronoise,thunderbolt,1.1633466135458168,0.5477178423236515,0.6156287712221653,1,2.0,1
7444,psyduck,nidorina,synchronoise,thunderbolt,0.8256227758007118,0.6887966804979253,0.13682609530278644,2,2.0,0
7445,psyduck,nidoran-m,synchronoise,thunderbolt,1.2532188841201717,0.5477178423236515,0.7055010417965202,1,2.0,1
7446,psyduck,nidorino,synchronoise,thunderbolt,0.8821292775665399,0.6887966804979253,0.1933325970686146,2,2.0,0
7447,psyduck,vulpix,liquidation,energy-ball,1.2165898617511521,0.6390041493775933,0.5775857123735588,1,2.0,1
7448,psyduck,zubat,synchronoise,giga-drain,1.3212669683257918,0.5726141078838174,0.7486528604419744,1,2.0,1
7449,psyduck,venonat,synchronoise,leech-life,0.8888888888888888,0.7095435684647303,0.17934532042415852,2,2.0,0
7450,psyduck,diglett,liquidation,earthquake,2.198757763975155,0.5850622406639004,1.6136955233112547,1,2.0,1
7451,psyduck,dugtrio,liquidation,earthquake,1.066350710900474,0.946058091286307,0.12029261961416693,1,2.0,1
7452,psyduck,meowth,brick-break,last-resort,0.7692307692307693,0.7095435684647303,0.05968720076603895,2,2.0,0
7453,psyduck,mankey,synchronoise,close-combat,1.2126696832579185,0.9377593360995851,0.2749103471583334,1,2.0,1
7454,psyduck,growlithe,surf,wild-charge,1.1235059760956174,0.7406639004149378,0.3828420756806796,1,2.0,1
7455,psyduck,poliwag,synchronoise,return,0.6606334841628959,0.37344398340248963,0.2871895007604063,2,3.0,1
7456,psyduck,poliwhirl,synchronoise,return,0.4612546125461255,0.45228215767634855,0.008972454869776936,3,3.0,0
7457,psyduck,abra,shadow-claw,energy-ball,1.3193717277486912,1.1452282157676348,0.17414351198105638,1,1.0,0
7458,psyduck,machop,synchronoise,superpower,1.1316725978647686,0.9377593360995851,0.19391326176518353,1,2.0,1
7459,psyduck,geodude,surf,thunder-punch,3.583710407239819,0.7883817427385892,2.79532866450123,1,2.0,1
7460,psyduck,graveler,surf,thunder-punch,2.414342629482072,0.9045643153526971,1.5097783141293748,1,2.0,1
7461,psyduck,golem,surf,thunder-punch,1.5348837209302326,1.103734439834025,0.43114928109620765,1,1.0,0
7462,psyduck,ponyta,surf,wild-charge,0.9585062240663901,0.8641078838174274,0.09439834024896265,2,2.0,0
7463,psyduck,slowpoke,signal-beam,return,0.573208722741433,0.45228215767634855,0.12092656506508442,2,3.0,1
7464,psyduck,doduo,ice-beam,return,1.1374407582938388,0.8381742738589212,0.29926648443491766,1,2.0,1
